Run	Period	ID	PDivorce	PEnd Relationship	PMarriage	PRelationship Initial	PSex	PSex Initial	Abortionsin Lifetime	Agein Years	Agein Years Index	Agent Size	Available	Birthsin Lifetime	Dayin Cycle	Dayof Last Sex	Daysin Current Relationship	Female Code	In Relationship	Male Code	Married Code	Miscarriagesin Lifetime	Name	Poor Birthsin Lifetime	Pregnanciesin Lifetime	Projected Dayof Abortion	Projected Dayof Birth	Projected Dayof Miscarriage	Ratio Pregnanciesto Sex Events	Rhythm Method User	Sex Countin Lifetime	Sex Countin Relationship	Sex Partnersin Lifetime	Spouse ID	Sterilization Choices	Unmarried Code	SES	Age Group	Coital Behavior Type	Contraception Method	Education	Gender	Marital Status	Partner Contraception Method	Pregnancy Status	Race	
1	1365	5488	0.0	0.005680088047484827	0.0	0.7785931110097757	0.9012242730941409	0.9012242730941409	0	37	22	5	false	0	24	1364	1364	0	true	1	1	0	Adult 5803	0	0	0	0	0	0.0	false	610	610	1	5463	1	0	Category 3	30 to 44	Moderate Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	Other	
1	1365	6773	0.0	0.013646856431385128	0.0	0.5047019754429249	0.021796485305197733	0.021796485305197733	0	35	20	5	false	0	5	1324	1364	0	true	1	1	0	Adult 5804	0	0	0	0	0	0.0	false	36	36	1	7657	1	0	Category 2	30 to 44	Very Low Frequency	Condom High Intender	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	7041	0.0	0.01953073716700801	0.0	0.7115283538661618	0.07601936763801952	0.07601936763801952	0	35	20	5	false	0	18	1350	1364	0	true	1	1	0	Adult 5805	0	0	0	0	0	0.0	false	117	117	1	6554	1	0	Category 2	30 to 44	Very Low Frequency	None	PHS	Male	Married	Partner Sterilized	Not Pregnant	White	
1	1365	5237	0.0	0.0010651422303649724	0.0	0.8490350321929121	1.0	1.0	0	42	27	5	false	0	14	1365	1364	0	true	1	1	0	Adult 5806	0	0	0	0	0	0.0	false	820	820	1	9089	1	0	Category 1	30 to 44	High Frequency	None	NHS	Male	Married	Partner Sterilized	Not Pregnant	White	
1	1365	4949	0.0	0.005339688460152641	0.0	0.55635395683971	0.04774979993521363	0.04774979993521363	0	33	18	5	false	0	2	1317	1364	0	true	1	1	0	Adult 5807	0	0	0	0	0	0.0	false	45	45	1	5017	1	0	Category 1	30 to 44	Very Low Frequency	None	NHS	Male	Married	Partner Sterilized	Not Pregnant	Hispanic	
1	1365	9683	0.0	0.011283389887727424	0.0	0.853547138456961	0.9823673548652888	0.9823673548652888	0	38	23	5	false	0	26	-1	1364	0	true	1	1	0	Adult 5808	0	0	0	0	0	0.0	false	0	0	0	9478	1	0	Category 2	30 to 44	Moderate Frequency	None	HS	Male	Married	Partner Sterilized	Not Pregnant	White	
1	1365	9391	0.0	0.008222431613875595	0.0	0.8591833034405576	0.08463466473263252	0.08463466473263252	0	41	26	5	false	0	2	1364	1364	0	true	1	1	0	Adult 5809	0	0	0	0	0	0.0	false	110	110	1	9667	1	0	Category 2	30 to 44	Very Low Frequency	Sterilized	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	2277	0.0	0.0011289372455631952	0.0	0.9324797580346527	0.15091841093252545	0.15091841093252545	0	24	9	5	false	0	13	1363	1364	0	true	1	1	0	Adult 5810	0	0	0	0	0	0.0	false	219	219	1	2686	1	0	Category 4	20 to 24	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	4708	0.0	0.0034013391014013294	0.0	0.7909105208690901	0.6474114681264448	0.6474114681264448	0	28	13	5	false	0	1	1365	1364	0	true	1	1	0	Adult 5811	0	0	0	0	0	0.0	false	891	891	1	4520	1	0	Category 2	25 to 29	Moderate Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	6897	0.0	0.004296282143210878	0.0	0.7448498979680971	0.6891207009257548	0.6891207009257548	0	42	27	5	false	0	25	1365	1364	0	true	1	1	0	Adult 5812	0	0	0	0	0	0.0	false	947	947	1	8036	1	0	Category 2	30 to 44	Moderate Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	6540	0.0	0.013997491371959284	0.0	0.5466040843193334	0.10978860503648204	0.10978860503648204	0	34	19	5	false	0	3	1364	1364	0	true	1	1	0	Adult 5813	0	0	0	0	0	0.0	false	131	131	1	7040	1	0	Category 4	30 to 44	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	6871	0.0	0.022626501484417135	0.0	0.5183024023360594	0.18372885456009	0.18372885456009	0	37	22	5	false	0	16	1358	1364	0	true	1	1	0	Adult 5814	0	0	0	0	0	0.0	false	259	259	1	7677	1	0	Category 3	30 to 44	Moderate Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	8171	0.0	0.010105447430469879	0.0	0.799785522175013	1.0	1.0	0	32	17	5	false	0	3	1365	1364	0	true	1	1	0	Adult 5815	0	0	0	0	0	0.0	false	1315	1315	1	6385	1	0	Category 3	30 to 44	High Frequency	Condom High Intender	PHS	Male	Married	Partner Sterilized	Not Pregnant	White	
1	1365	8575	0.0	0.0063148767278476785	0.0	0.9736338116178894	0.15078306589603938	0.15078306589603938	0	41	26	5	false	0	16	1350	1364	0	true	1	1	0	Adult 5816	0	0	0	0	0	0.0	false	69	69	1	8510	1	0	Category 2	30 to 44	Very Low Frequency	Condom High Intender	HS	Male	Married	Other Contraception	Not Pregnant	Black	
1	1365	6793	0.0	0.0165709436794098	0.0	0.5545445150233277	0.15992053793864994	0.15992053793864994	0	42	27	5	false	0	6	1361	1364	0	true	1	1	0	Adult 5817	0	0	0	0	0	0.0	false	95	95	1	7178	1	0	Category 2	30 to 44	Very Low Frequency	Sterilized	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	6569	0.0	0.014481892382184499	0.0	0.5168717689503115	0.6585662748177509	0.6585662748177509	0	44	29	5	false	0	0	1329	1364	0	true	1	1	0	Adult 5818	0	0	0	0	0	0.0	false	47	47	1	6796	1	0	Category 2	30 to 44	Moderate Frequency	Sterilized	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	1861	0.0	0.01621923169825483	0.0	0.828720815987795	0.04416200768164858	0.04416200768164858	0	24	9	5	false	0	1	1302	1364	0	true	1	1	0	Adult 5819	0	0	0	0	0	0.0	false	57	57	1	1890	1	0	Category 2	20 to 24	Very Low Frequency	None	NHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	4368	0.0	0.019971560798935535	0.0	0.6358113299096914	0.057627749308990464	0.057627749308990464	0	27	12	5	false	0	1	1354	1364	0	true	1	1	0	Adult 5820	0	0	0	0	0	0.0	false	75	75	1	4394	1	0	Category 1	25 to 29	Very Low Frequency	None	HS	Male	Married	Partner Sterilized	Not Pregnant	Hispanic	
1	1365	9113	0.0	0.015559282069998882	0.0	0.5566530289589082	0.461199496883744	0.461199496883744	0	37	22	5	false	0	7	1365	1364	0	true	1	1	0	Adult 5821	0	0	0	0	0	0.0	false	614	614	1	8922	1	0	Category 1	30 to 44	Moderate Frequency	Sterilized	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	5963	0.0	0.014521873014900988	0.0	0.6744561393238224	0.16394594165986615	0.16394594165986615	0	31	16	5	false	0	23	1360	1364	0	true	1	1	0	Adult 5822	0	0	0	0	0	0.0	false	214	214	1	5889	1	0	Category 1	30 to 44	Very Low Frequency	Sterilized	PHS	Male	Married	Other Contraception	Not Pregnant	Hispanic	
1	1365	3820	0.0	0.012408043339972969	0.0	0.5766133967823299	0.13641695468879675	0.13641695468879675	0	28	13	5	false	0	19	1357	1364	0	true	1	1	0	Adult 5823	0	0	0	0	0	0.0	false	184	184	1	4064	1	0	Category 4	25 to 29	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	8187	0.0	0.0023487843362542194	0.0	0.5060301237531506	0.7339324382660942	0.7339324382660942	0	32	17	5	false	0	26	1365	1364	0	true	1	1	0	Adult 5824	0	0	0	0	0	0.0	false	685	685	1	8294	1	0	Category 2	30 to 44	Moderate Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	7724	0.0	0.021732264943198427	0.0	0.923940690016483	0.17733858565119492	0.17733858565119492	0	38	23	5	false	0	24	1327	1364	0	true	1	1	0	Adult 5825	0	0	0	0	0	0.0	false	85	85	1	7499	1	0	Category 3	30 to 44	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	3995	0.0	1.5968479289526894E-4	0.0	0.7457573952575438	0.14454821230263767	0.14454821230263767	0	29	14	5	false	0	1	1361	1364	0	true	1	1	0	Adult 5826	0	0	0	0	0	0.0	false	112	112	1	3722	1	0	Category 2	25 to 29	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	1825	0.0	0.02378245446687871	0.0	0.8220687742346907	0.006841929536230874	0.006841929536230874	0	24	9	5	false	0	24	1249	1364	0	true	1	1	0	Adult 5827	0	0	0	0	0	0.0	false	7	7	1	3392	1	0	Category 1	20 to 24	Very Low Frequency	Sterilized	NHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	3719	0.0	0.014765989947863689	0.0	0.6682617565770066	0.1671274615265444	0.1671274615265444	0	27	12	5	false	0	5	1363	1364	0	true	1	1	0	Adult 5828	0	0	0	0	0	0.0	false	226	226	1	4080	1	0	Category 3	25 to 29	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	7980	0.0	0.005188001189454971	0.0	0.9147374074419306	1.0	1.0	0	37	22	5	false	0	22	1365	1364	0	true	1	1	0	Adult 5829	0	0	0	0	0	0.0	false	421	421	1	7801	1	0	Category 2	30 to 44	High Frequency	Sterilized	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	8790	0.0	0.016474830437058333	0.0	0.5921060297635372	0.11923016136824459	0.11923016136824459	0	37	22	5	false	0	20	1354	1364	0	true	1	1	0	Adult 5830	0	0	0	0	0	0.0	false	152	152	1	8837	1	0	Category 2	30 to 44	Very Low Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	Hispanic	
1	1365	3362	0.0	0.00613980037772091	0.0	0.7402572163456482	0.15290274799514672	0.15290274799514672	0	28	13	5	false	0	1	1365	1364	0	true	1	1	0	Adult 5831	0	0	0	0	0	0.0	false	194	194	1	3368	1	0	Category 2	25 to 29	Very Low Frequency	Condom Medium Intender	NHS	Male	Married	Other Contraception	Not Pregnant	Hispanic	
1	1365	4641	0.0	0.0023077540161220897	0.0	0.9086377147200949	0.7276517433969014	0.7276517433969014	0	25	10	5	false	0	8	1357	1364	0	true	1	1	0	Adult 5832	0	0	0	0	0	0.0	false	123	123	1	4672	1	0	Category 3	25 to 29	Moderate Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9511	0.0	0.018708721349318	0.0	0.5737727177646428	0.15605917584008275	0.15605917584008275	0	43	28	5	false	0	18	1358	1364	0	true	1	1	0	Adult 5833	0	0	0	0	0	0.0	false	221	221	1	9284	1	0	Category 2	30 to 44	Very Low Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	5096	0.0	0.021499606950593213	0.0	0.6702619595106718	0.04459281831181968	0.04459281831181968	0	34	19	5	false	0	24	1360	1364	0	true	1	1	0	Adult 5834	0	0	0	0	0	0.0	false	47	47	1	1797	1	0	Category 3	30 to 44	Very Low Frequency	None	NHS	Male	Married	Other Contraception	Not Pregnant	Hispanic	
1	1365	9055	0.0	0.02159657926702162	0.0	0.6298993761768149	0.8595869314869174	0.8595869314869174	0	39	24	5	false	0	16	1365	1364	0	true	1	1	0	Adult 5835	0	0	0	0	0	0.0	false	1182	1182	1	9104	1	0	Category 1	30 to 44	Moderate Frequency	None	HS	Male	Married	Partner Sterilized	Not Pregnant	White	
1	1365	9741	0.0	0.0034506839757661085	0.0	0.7134731120522588	0.05544070494664672	0.05544070494664672	0	37	22	5	false	0	12	1356	1364	0	true	1	1	0	Adult 5836	0	0	0	0	0	0.0	false	87	87	1	9312	1	0	Category 3	30 to 44	Very Low Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	7372	0.0	0.013699416109562396	0.0	0.9151143469695748	0.6910217413944372	0.6910217413944372	0	31	16	5	false	0	1	1297	1364	0	true	1	1	0	Adult 5837	0	0	0	0	0	0.0	false	22	22	1	6362	1	0	Category 3	30 to 44	Moderate Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	7409	0.0	0.008622488737417866	0.0	0.8971224607834518	0.6532144363487365	0.6532144363487365	0	33	18	5	false	0	19	1361	1364	0	true	1	1	0	Adult 5838	0	0	0	0	0	0.0	false	93	93	1	7737	1	0	Category 4	30 to 44	Moderate Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	4955	0.0	0.010764663958549341	0.0	0.6852422406724172	0.09095651213450726	0.09095651213450726	0	38	23	5	false	0	3	1347	1364	0	true	1	1	0	Adult 5839	0	0	0	0	0	0.0	false	68	68	1	4871	1	0	Category 1	30 to 44	Very Low Frequency	None	NHS	Male	Married	Partner Sterilized	Not Pregnant	Hispanic	
1	1365	6826	0.0	0.0019277632460834627	0.0	0.6988166126226512	0.344237671213632	0.344237671213632	0	31	16	5	false	0	19	1363	1364	0	true	1	1	0	Adult 5840	0	0	0	0	0	0.0	false	360	360	1	8207	1	0	Category 4	30 to 44	Moderate Frequency	Condom High Intender	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	4749	0.0	0.019229742486357913	0.0	0.5845562025197485	0.04863141701601871	0.04863141701601871	0	43	28	5	false	0	6	1362	1364	0	true	1	1	0	Adult 5841	0	0	0	0	0	0.0	false	88	88	1	8338	1	0	Category 1	30 to 44	Very Low Frequency	Sterilized	NHS	Male	Married	Other Contraception	Not Pregnant	Other	
1	1365	9550	0.0	0.011804869398475689	0.0	0.8510532909035342	0.051257811626876544	0.051257811626876544	0	40	25	5	false	0	13	1361	1364	0	true	1	1	0	Adult 5842	0	0	0	0	0	0.0	false	76	76	1	9659	1	0	Category 3	30 to 44	Very Low Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	6913	0.0	0.016678542615044162	0.0	0.6193087399326798	0.5906525192569241	0.5906525192569241	0	32	17	5	false	0	21	1362	1364	0	true	1	1	0	Adult 5843	0	0	0	0	0	0.0	false	705	705	1	6834	1	0	Category 2	30 to 44	Moderate Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9575	0.0	5.932828524904829E-4	0.0	0.7897477673828854	0.9229896471646094	0.9229896471646094	0	36	21	5	false	0	15	1361	1364	0	true	1	1	0	Adult 5844	0	0	0	0	0	0.0	false	37	37	1	9501	1	0	Category 2	30 to 44	Moderate Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9879	0.0	0.0073031240018494835	0.0	0.6546516065552228	1.0	1.0	0	33	18	5	false	0	9	1344	1364	0	true	1	1	0	Adult 5845	0	0	0	0	0	0.0	false	172	172	1	9913	1	0	Category 2	30 to 44	High Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	5735	0.0	0.01297028769984486	0.0	0.8719880437416858	0.14724556448314388	0.14724556448314388	0	42	27	5	false	0	13	1362	1364	0	true	1	1	0	Adult 5846	0	0	0	0	0	0.0	false	205	205	1	5758	1	0	Category 3	30 to 44	Very Low Frequency	Condom Medium Intender	PHS	Male	Married	Other Contraception	Not Pregnant	Black	
1	1365	7844	0.0	0.007864386080686408	0.0	0.7379223501166436	0.07703538998880756	0.07703538998880756	0	41	26	5	false	0	27	1364	1364	0	true	1	1	0	Adult 5847	0	0	0	0	0	0.0	false	108	108	1	7736	1	0	Category 3	30 to 44	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	8499	0.0	0.005897245369034296	0.0	0.8738495082394024	0.17443131838652026	0.17443131838652026	0	38	23	5	false	0	10	1356	1364	0	true	1	1	0	Adult 5848	0	0	0	0	0	0.0	false	36	36	1	7916	1	0	Category 2	30 to 44	Very Low Frequency	None	HS	Male	Married	Partner Sterilized	Not Pregnant	Black	
1	1365	9627	0.0	0.0165474487900421	0.0	0.5985811976213747	0.0545676975508684	0.0545676975508684	0	42	27	5	false	0	26	1349	1364	0	true	1	1	0	Adult 5849	0	0	0	0	0	0.0	false	86	86	1	9743	1	0	Category 2	30 to 44	Very Low Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	7008	0.0	0.0025695021029284487	0.0	0.9972823385136077	0.17720392327432052	0.17720392327432052	0	38	23	5	false	0	11	1357	1364	0	true	1	1	0	Adult 5850	0	0	0	0	0	0.0	false	232	232	1	8329	1	0	Category 4	30 to 44	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	7533	0.0	0.02115204593825693	0.0	0.8115035912565491	0.1641939271019601	0.1641939271019601	0	34	19	5	false	0	16	1363	1364	0	true	1	1	0	Adult 5851	0	0	0	0	0	0.0	false	196	196	1	7606	1	0	Category 2	30 to 44	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	4065	0.0	0.0132177977709298	0.0	0.5152658868391936	0.37727700109622564	0.37727700109622564	0	26	11	5	false	0	9	1364	1364	0	true	1	1	0	Adult 5852	0	0	0	0	0	0.0	false	554	554	1	4205	1	0	Category 2	25 to 29	Moderate Frequency	Condom High Intender	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9819	0.0	0.008447726954098204	0.0	0.5300774077999784	0.9238895344858704	0.9238895344858704	0	32	17	5	false	0	17	1357	1364	0	true	1	1	0	Adult 5853	0	0	0	0	0	0.0	false	29	29	1	9864	1	0	Category 2	30 to 44	Moderate Frequency	Sterilized	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9155	0.0	0.018642964817287545	0.0	0.6092458857968364	0.76575397652799	0.76575397652799	0	31	16	5	false	0	6	1365	1364	0	true	1	1	0	Adult 5854	0	0	0	0	0	0.0	false	91	91	1	9164	1	0	Category 2	30 to 44	Moderate Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9674	0.0	0.003154946050234335	0.0	0.743122416442117	0.6456629727031787	0.6456629727031787	0	42	27	5	false	0	20	1365	1364	0	true	1	1	0	Adult 5855	0	0	0	0	0	0.0	false	80	80	1	9552	1	0	Category 2	30 to 44	Moderate Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	6676	0.0	0.015406125715888558	0.0	0.5439921400137941	0.6590946485435466	0.6590946485435466	0	36	21	5	false	0	18	1354	1364	0	true	1	1	0	Adult 5856	0	0	0	0	0	0.0	false	233	233	1	7974	1	0	Category 2	30 to 44	Moderate Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	3599	0.0	0.006494528448923795	0.0	0.5734858282067548	0.09147433766106354	0.09147433766106354	0	28	13	5	false	0	23	1360	1364	0	true	1	1	0	Adult 5857	0	0	0	0	0	0.0	false	132	132	1	5887	1	0	Category 1	25 to 29	Very Low Frequency	None	PHS	Male	Married	Partner Sterilized	Not Pregnant	Hispanic	
1	1365	4461	0.0	0.01307705310915056	0.0	0.537530758935339	0.24525213076114463	0.24525213076114463	0	28	13	5	false	0	23	1364	1364	0	true	1	1	0	Adult 5858	0	0	0	0	0	0.0	false	135	135	1	4474	1	0	Category 1	25 to 29	Moderate Frequency	Condom High Intender	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	5401	0.0	0.006053211033927909	0.0	0.7190299462888534	0.1766374344784554	0.1766374344784554	0	33	18	5	false	0	16	1350	1364	0	true	1	1	0	Adult 5859	0	0	0	0	0	0.0	false	208	208	1	6361	1	0	Category 2	30 to 44	Very Low Frequency	None	NHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9897	0.0	0.022839670990526213	0.0	0.7845191713542291	0.12199441513807718	0.12199441513807718	0	31	16	5	false	0	21	1363	1364	0	true	1	1	0	Adult 5860	0	0	0	0	0	0.0	false	158	158	1	7919	1	0	Category 2	30 to 44	Very Low Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9899	0.0	0.023533169682795067	0.0	0.5944337417474255	0.4595473572878454	0.4595473572878454	0	43	28	5	false	0	10	1365	1364	0	true	1	1	0	Adult 5861	0	0	0	0	0	0.0	false	603	603	1	9200	1	0	Category 2	30 to 44	Moderate Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	8220	0.0	0.009890905295578033	0.0	0.6889948900185965	0.02723485496210947	0.02723485496210947	0	43	28	5	false	0	12	1338	1364	0	true	1	1	0	Adult 5862	0	0	0	0	0	0.0	false	39	39	1	6463	1	0	Category 4	30 to 44	Very Low Frequency	Sterilized	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9234	0.0	0.01060699211344566	0.0	0.7378225695705489	0.04036497682171008	0.04036497682171008	0	38	23	5	false	0	13	1298	1364	0	true	1	1	0	Adult 5863	0	0	0	0	0	0.0	false	62	62	1	9291	1	0	Category 2	30 to 44	Very Low Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9195	0.0	0.018275205319582783	0.0	0.6808179718885351	0.06287653888699048	0.06287653888699048	0	42	27	5	false	0	3	1364	1364	0	true	1	1	0	Adult 5864	0	0	0	0	0	0.0	false	86	86	1	9423	1	0	Category 3	30 to 44	Very Low Frequency	None	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	7775	0.0	0.010381941977667281	0.0	0.7821083537296929	0.1002943031912432	0.1002943031912432	0	39	24	5	false	0	13	1352	1364	0	true	1	1	0	Adult 5865	0	0	0	0	0	0.0	false	139	139	1	7206	1	0	Category 4	30 to 44	Very Low Frequency	None	PHS	Male	Married	Partner Sterilized	Not Pregnant	White	
1	1365	6457	0.0	0.009596340481947808	0.0	0.7144696897358269	0.16168960347329467	0.16168960347329467	0	41	26	5	false	0	6	1351	1364	0	true	1	1	0	Adult 5866	0	0	0	0	0	0.0	false	139	139	1	6506	1	0	Category 3	30 to 44	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9746	0.0	0.0011656934962423558	0.0	0.6317963662691823	0.15901468405433075	0.15901468405433075	0	37	22	5	false	0	5	1357	1364	0	true	1	1	0	Adult 5867	0	0	0	0	0	0.0	false	65	65	1	9434	1	0	Category 2	30 to 44	Very Low Frequency	Sterilized	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	7896	0.0	0.01031405142030352	0.0	0.957981925624219	0.5298922478849729	0.5298922478849729	0	34	19	5	false	0	2	1356	1364	0	true	1	1	0	Adult 5868	0	0	0	0	0	0.0	false	40	40	1	6962	1	0	Category 2	30 to 44	Moderate Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9303	0.0	0.014552753003493561	0.0	0.8673731461341574	0.5455472686188196	0.5455472686188196	0	33	18	5	false	0	4	1365	1364	0	true	1	1	0	Adult 5869	0	0	0	0	0	0.0	false	730	730	1	9980	1	0	Category 2	30 to 44	Moderate Frequency	None	HS	Male	Married	Partner Sterilized	Not Pregnant	White	
1	1365	6628	0.0	0.015387090118237658	0.0	0.5433402150558285	0.0046746603879003435	0.0046746603879003435	0	36	21	5	false	0	13	1226	1364	0	true	1	1	0	Adult 5870	0	0	0	0	0	0.0	false	8	8	1	8079	1	0	Category 2	30 to 44	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	5326	0.0	0.02124036285952	0.0	0.6758094064165487	0.5998674468157627	0.5998674468157627	0	33	18	5	false	0	3	1365	1364	0	true	1	1	0	Adult 5871	0	0	0	0	0	0.0	false	815	815	1	5355	1	0	Category 2	30 to 44	Moderate Frequency	None	NHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9258	0.0	0.00444649888210871	0.0	0.5739880742095316	0.10173103644222907	0.10173103644222907	0	42	27	5	false	0	12	1363	1364	0	true	1	1	0	Adult 5872	0	0	0	0	0	0.0	false	137	137	1	9336	1	0	Category 2	30 to 44	Very Low Frequency	None	HS	Male	Married	Partner Sterilized	Not Pregnant	White	
1	1365	3272	0.0	0.012619007616892178	0.0	0.7498739702743048	0.14882718473508907	0.14882718473508907	0	28	13	5	false	0	15	1360	1364	0	true	1	1	0	Adult 5873	0	0	0	0	0	0.0	false	192	192	1	3306	1	0	Category 1	25 to 29	Very Low Frequency	None	NHS	Male	Married	Other Contraception	Not Pregnant	Hispanic	
1	1365	6653	0.0	0.016784279824150147	0.0	0.6594274716516133	0.0806867830895081	0.0806867830895081	0	44	29	5	false	0	2	1355	1364	0	true	1	1	0	Adult 5874	0	0	0	0	0	0.0	false	109	109	1	8316	1	0	Category 4	30 to 44	Very Low Frequency	None	PHS	Male	Married	Partner Sterilized	Not Pregnant	White	
1	1365	3979	0.0	0.0057768655618741305	0.0	0.7570837170390874	0.4994574733457883	0.4994574733457883	0	25	10	5	false	0	27	1361	1364	0	true	1	1	0	Adult 5875	0	0	0	0	0	0.0	false	689	689	1	3917	1	0	Category 3	25 to 29	Moderate Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	8003	0.0	0.018172705325757436	0.0	0.5279317339155201	0.023579353029330154	0.023579353029330154	0	43	28	5	false	0	22	1335	1364	0	true	1	1	0	Adult 5876	0	0	0	0	0	0.0	false	29	29	1	6644	1	0	Category 2	30 to 44	Very Low Frequency	None	PHS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	5464	0.0	0.003779987570926733	0.0	0.6487170469631586	0.03501520014988102	0.03501520014988102	0	42	27	5	false	0	18	1312	1364	0	true	1	1	0	Adult 5877	0	0	0	0	0	0.0	false	51	51	1	5548	1	0	Category 2	30 to 44	Very Low Frequency	Sterilized	PHS	Male	Married	Other Contraception	Not Pregnant	Other	
1	1365	9418	0.0	0.023394165441315593	0.0	0.6255119771487705	0.1110633232718946	0.1110633232718946	0	40	25	5	false	0	21	1355	1364	0	true	1	1	0	Adult 5878	0	0	0	0	0	0.0	false	157	157	1	9298	1	0	Category 4	30 to 44	Very Low Frequency	Condom High Intender	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	9189	0.0	0.016530146687892305	0.0	0.7628642888513837	0.16109641460861907	0.16109641460861907	0	35	20	5	false	0	23	1364	1364	0	true	1	1	0	Adult 5879	0	0	0	0	0	0.0	false	214	214	1	9541	1	0	Category 2	30 to 44	Very Low Frequency	Sterilized	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	7137	0.0	0.02359552221889429	0.0	0.6761105814839179	0.5133936721850236	0.5133936721850236	0	31	16	5	false	0	19	484	1364	0	true	1	1	0	Adult 5880	0	0	0	0	0	0.0	false	7	7	1	8057	1	0	Category 2	30 to 44	Moderate Frequency	None	PHS	Male	Married	Partner Sterilized	Not Pregnant	White	
1	1365	9862	0.0	6.378543400977499E-5	0.0	0.8336224400606423	0.015276418074736774	0.015276418074736774	0	41	26	5	false	0	13	784	1364	0	true	1	1	0	Adult 5881	0	0	0	0	0	0.0	false	20	20	1	9696	1	0	Category 4	30 to 44	Very Low Frequency	Sterilized	HS	Male	Married	Other Contraception	Not Pregnant	White	
1	1365	1731	0.0	0.015352003138481967	0.0	0.802165606706486	0.8301873090115335	0.8301873090115335	0	23	8	5	false	0	11	1356	1364	0	true	1	1	0	Adult 5882	0	0	0	0	0	0.0	false	90	90	1	1748	1	0	Category 1	20 to 24	Moderate Frequency	None	NHS	Male	Married	Partner Sterilized	Not Pregnant	Hispanic	
